"","index","SubjectID","Session","Trial","Bin","Rsp"
"30746",1,184,18,0,1,0.4
"30747",2,184,18,0,2,0.133333333333333
"30748",3,184,18,0,3,1.06666666666667
"30749",4,184,18,0,4,0.533333333333333
"30750",5,184,18,0,5,0
"30751",6,184,18,0,6,0
"30752",7,184,18,0,7,1.06666666666667
"30753",8,184,18,1,0,0
"30754",9,184,18,1,1,0
"30755",10,184,18,1,2,1.86666666666667
"30756",11,184,18,1,3,2.26666666666667
"30757",12,184,18,1,4,2.4
"30758",13,184,18,1,5,1.73333333333333
"30759",14,184,18,1,6,1.06666666666667
"30760",15,184,18,1,7,1.33333333333333
"30761",16,184,18,2,0,0
"30762",17,184,18,2,1,0
"30763",18,184,18,2,2,0.4
"30764",19,184,18,2,3,0
"30765",20,184,18,2,4,3.33333333333333
"30766",21,184,18,2,5,2.4
"30767",22,184,18,2,6,2.66666666666667
"30768",23,184,18,2,7,2.4
"30769",24,184,18,3,0,0
"30770",25,184,18,3,1,0
"30771",26,184,18,3,2,0
"30772",27,184,18,3,3,0
"30773",28,184,18,3,4,2
"30774",29,184,18,3,5,2.93333333333333
"30775",30,184,18,3,6,2.4
"30776",31,184,18,3,7,3.06666666666667
"30777",32,184,18,4,0,0
"30778",33,184,18,4,1,0
"30779",34,184,18,4,2,0.4
"30780",35,184,18,4,3,0.666666666666667
"30781",36,184,18,4,4,0.8
"30782",37,184,18,4,5,2.13333333333333
"30783",38,184,18,4,6,2.53333333333333
"30784",39,184,18,4,7,2.93333333333333
"30785",40,184,18,5,0,0
"30786",41,184,18,5,1,0
"30787",42,184,18,5,2,0
"30788",43,184,18,5,3,0.666666666666667
"30789",44,184,18,5,4,0
"30790",45,184,18,5,5,1.73333333333333
"30791",46,184,18,5,6,2.4
"30792",47,184,18,5,7,3.33333333333333
"30793",48,184,18,6,0,0
"30794",49,184,18,6,1,0
"30795",50,184,18,6,2,0
"30796",51,184,18,6,3,0.933333333333333
"30797",52,184,18,6,4,2.26666666666667
"30798",53,184,18,6,5,1.73333333333333
"30799",54,184,18,6,6,2.26666666666667
"30800",55,184,18,6,7,2.4
"30801",56,184,18,7,0,0
"30802",57,184,18,7,1,0
"30803",58,184,18,7,2,0.8
"30804",59,184,18,7,3,0.666666666666667
"30805",60,184,18,7,4,0.8
"30806",61,184,18,7,5,2.26666666666667
"30807",62,184,18,7,6,2.93333333333333
"30808",63,184,18,7,7,2.66666666666667
"30809",64,184,18,8,0,0
"30810",65,184,18,8,1,0.133333333333333
"30811",66,184,18,8,2,0.533333333333333
"30812",67,184,18,8,3,0.266666666666667
"30813",68,184,18,8,4,1.06666666666667
"30814",69,184,18,8,5,2.53333333333333
"30815",70,184,18,8,6,2.53333333333333
"30816",71,184,18,8,7,2.4
"30817",72,184,18,9,0,0
"30818",73,184,18,9,1,0.133333333333333
"30819",74,184,18,9,2,0.266666666666667
"30820",75,184,18,9,3,1.86666666666667
"30821",76,184,18,9,4,2.53333333333333
"30822",77,184,18,9,5,2.8
"30823",78,184,18,9,6,2.8
"30824",79,184,18,9,7,2
"30825",80,184,18,10,0,0
"30826",81,184,18,10,1,0
"30827",82,184,18,10,2,0
"30828",83,184,18,10,3,0
"30829",84,184,18,10,4,2.8
"30830",85,184,18,10,5,2.4
"30831",86,184,18,10,6,2
"30832",87,184,18,10,7,2.53333333333333
"30833",88,184,18,11,0,0
"30834",89,184,18,11,1,0
"30835",90,184,18,11,2,0
"30836",91,184,18,11,3,0.533333333333333
"30837",92,184,18,11,4,1.6
"30838",93,184,18,11,5,1.33333333333333
"30839",94,184,18,11,6,2.4
"30840",95,184,18,11,7,2.8
"30841",96,184,18,12,0,0
"30842",97,184,18,12,1,0
"30843",98,184,18,12,2,0.133333333333333
"30844",99,184,18,12,3,0
"30845",100,184,18,12,4,0
"30846",101,184,18,12,5,2.26666666666667
"30847",102,184,18,12,6,2.8
"30848",103,184,18,12,7,2.53333333333333
"30849",104,184,18,13,0,0
"30850",105,184,18,13,1,0.266666666666667
"30851",106,184,18,13,2,0
"30852",107,184,18,13,3,0.266666666666667
"30853",108,184,18,13,4,0
"30854",109,184,18,13,5,0
"30855",110,184,18,13,6,1.2
"30856",111,184,18,13,7,1.73333333333333
"30857",112,184,18,14,0,0
"30858",113,184,18,14,1,0
"30859",114,184,18,14,2,0
"30860",115,184,18,14,3,2.53333333333333
"30861",116,184,18,14,4,2
"30862",117,184,18,14,5,2.13333333333333
"30863",118,184,18,14,6,1.86666666666667
"30864",119,184,18,14,7,2.13333333333333
"30865",120,184,18,15,0,0
"30866",121,184,18,15,1,0
"30867",122,184,18,15,2,0
"30868",123,184,18,15,3,1.2
"30869",124,184,18,15,4,0.133333333333333
"30870",125,184,18,15,5,0
"30871",126,184,18,15,6,0.533333333333333
"30872",127,184,18,15,7,2.4
"30873",128,184,18,16,0,0
"30874",129,184,18,16,1,0
"30875",130,184,18,16,2,0
"30876",131,184,18,16,3,0.133333333333333
"30877",132,184,18,16,4,0
"30878",133,184,18,16,5,1.86666666666667
"30879",134,184,18,16,6,2.8
"30880",135,184,18,16,7,2.26666666666667
"30881",136,184,18,17,0,0
"30882",137,184,18,17,1,0
"30883",138,184,18,17,2,0
"30884",139,184,18,17,3,0
"30885",140,184,18,17,4,1.73333333333333
"30886",141,184,18,17,5,1.86666666666667
"30887",142,184,18,17,6,1.86666666666667
"30888",143,184,18,17,7,2
"30889",144,184,18,18,0,0
"30890",145,184,18,18,1,0
"30891",146,184,18,18,2,0
"30892",147,184,18,18,3,0.666666666666667
"30893",148,184,18,18,4,0.133333333333333
"30894",149,184,18,18,5,0
"30895",150,184,18,18,6,0.8
"30896",151,184,18,18,7,2
"30897",152,184,18,19,0,0
"30898",153,184,18,19,1,0
"30899",154,184,18,19,2,0.4
"30900",155,184,18,19,3,1.46666666666667
"30901",156,184,18,19,4,2.8
"30902",157,184,18,19,5,2.26666666666667
"30903",158,184,18,19,6,2.66666666666667
"30904",159,184,18,19,7,2.13333333333333
"30905",160,184,18,20,0,0
"30906",161,184,18,20,1,0
"30907",162,184,18,20,2,0
"30908",163,184,18,20,3,0.933333333333333
"30909",164,184,18,20,4,2
"30910",165,184,18,20,5,2.26666666666667
"30911",166,184,18,20,6,2.8
"30912",167,184,18,20,7,2.66666666666667
"30913",168,184,18,21,0,0
"30914",169,184,18,21,1,0
"30915",170,184,18,21,2,0
"30916",171,184,18,21,3,0.133333333333333
"30917",172,184,18,21,4,0.266666666666667
"30918",173,184,18,21,5,2.13333333333333
"30919",174,184,18,21,6,2.26666666666667
"30920",175,184,18,21,7,2.53333333333333
"30921",176,184,18,22,0,0
"30922",177,184,18,22,1,0
"30923",178,184,18,22,2,0
"30924",179,184,18,22,3,0
"30925",180,184,18,22,4,1.2
"30926",181,184,18,22,5,2.66666666666667
"30927",182,184,18,22,6,3.06666666666667
"30928",183,184,18,22,7,2.4
"30929",184,184,18,23,0,0
"30930",185,184,18,23,1,0
"30931",186,184,18,23,2,0.133333333333333
"30932",187,184,18,23,3,0.133333333333333
"30933",188,184,18,23,4,0
"30934",189,184,18,23,5,0
"30935",190,184,18,23,6,2.13333333333333
"30936",191,184,18,23,7,2.4
"30937",192,184,18,24,0,0
"30938",193,184,18,24,1,0
"30939",194,184,18,24,2,0
"30940",195,184,18,24,3,0
"30941",196,184,18,24,4,0.266666666666667
"30942",197,184,18,24,5,1.46666666666667
"30943",198,184,18,24,6,2.93333333333333
"30944",199,184,18,24,7,2.53333333333333
"30945",200,184,18,25,0,0
"30946",201,184,18,25,1,0
"30947",202,184,18,25,2,0
"30948",203,184,18,25,3,0
"30949",204,184,18,25,4,0
"30950",205,184,18,25,5,0
"30951",206,184,18,25,6,2.66666666666667
"30952",207,184,18,25,7,2.8
"30953",208,184,18,26,0,0
"30954",209,184,18,26,1,0
"30955",210,184,18,26,2,0.133333333333333
"30956",211,184,18,26,3,0
"30957",212,184,18,26,4,0.933333333333333
"30958",213,184,18,26,5,2.53333333333333
"30959",214,184,18,26,6,2.13333333333333
"30960",215,184,18,26,7,2.4
"30961",216,184,18,27,0,0
"30962",217,184,18,27,1,0
"30963",218,184,18,27,2,0.133333333333333
"30964",219,184,18,27,3,0.666666666666667
"30965",220,184,18,27,4,2.26666666666667
"30966",221,184,18,27,5,2.53333333333333
"30967",222,184,18,27,6,2.4
"30968",223,184,18,27,7,2.8
"30969",224,184,18,28,0,0
"30970",225,184,18,28,1,0
"30971",226,184,18,28,2,0.133333333333333
"30972",227,184,18,28,3,0
"30973",228,184,18,28,4,0
"30974",229,184,18,28,5,1.33333333333333
"30975",230,184,18,28,6,2.53333333333333
"30976",231,184,18,28,7,2.4
"30977",232,184,18,29,0,0
"30978",233,184,18,29,1,0
"30979",234,184,18,29,2,0
"30980",235,184,18,29,3,0
"30981",236,184,18,29,4,0.133333333333333
"30982",237,184,18,29,5,1.46666666666667
"30983",238,184,18,29,6,2.53333333333333
"30984",239,184,18,29,7,2.13333333333333
"30985",240,184,18,30,0,0
"30986",241,184,18,30,1,0
"30987",242,184,18,30,2,0
"30988",243,184,18,30,3,0
"30989",244,184,18,30,4,0
"30990",245,184,18,30,5,0.133333333333333
"30991",246,184,18,30,6,0
"30992",247,184,18,30,7,0.133333333333333
"30993",248,184,18,31,0,0
"30994",249,184,18,31,1,0
"30995",250,184,18,31,2,0
"30996",251,184,18,31,3,0
"30997",252,184,18,31,4,0
"30998",253,184,18,31,5,1.86666666666667
"30999",254,184,18,31,6,2.13333333333333
"31000",255,184,18,31,7,2.13333333333333
"31001",256,184,18,32,0,0
"31002",257,184,18,32,1,0.133333333333333
"31003",258,184,18,32,2,0.933333333333333
"31004",259,184,18,32,3,0.4
"31005",260,184,18,32,4,0
"31006",261,184,18,32,5,1.86666666666667
"31007",262,184,18,32,6,2.4
"31008",263,184,18,32,7,2
"31009",264,184,18,33,0,0
"31010",265,184,18,33,1,0
"31011",266,184,18,33,2,0
"31012",267,184,18,33,3,0
"31013",268,184,18,33,4,2.4
"31014",269,184,18,33,5,2.53333333333333
"31015",270,184,18,33,6,2.93333333333333
"31016",271,184,18,33,7,2.66666666666667
"31017",272,184,18,34,0,0
"31018",273,184,18,34,1,0
"31019",274,184,18,34,2,0
"31020",275,184,18,34,3,0.533333333333333
"31021",276,184,18,34,4,2.4
"31022",277,184,18,34,5,2
"31023",278,184,18,34,6,1.86666666666667
"31024",279,184,18,34,7,1.86666666666667
"31025",280,184,18,35,0,0
"31026",281,184,18,35,1,0
"31027",282,184,18,35,2,0.4
"31028",283,184,18,35,3,1.86666666666667
"31029",284,184,18,35,4,2.53333333333333
"31030",285,184,18,35,5,2.13333333333333
"31031",286,184,18,35,6,2.93333333333333
"31032",287,184,18,35,7,3.2
"31033",288,184,18,36,0,0
"31034",289,184,18,36,1,0
"31035",290,184,18,36,2,0
"31036",291,184,18,36,3,1.73333333333333
"31037",292,184,18,36,4,2.26666666666667
"31038",293,184,18,36,5,2.53333333333333
"31039",294,184,18,36,6,2.4
"31040",295,184,18,36,7,1.73333333333333
"31041",296,184,18,37,0,0
"31042",297,184,18,37,1,0.133333333333333
"31043",298,184,18,37,2,0.8
"31044",299,184,18,37,3,0.666666666666667
"31045",300,184,18,37,4,0.8
"31046",301,184,18,37,5,2.26666666666667
"31047",302,184,18,37,6,2.66666666666667
"31048",303,184,18,37,7,2.66666666666667
"31049",304,184,18,38,0,0
"31050",305,184,18,38,1,0
"31051",306,184,18,38,2,0
"31052",307,184,18,38,3,0
"31053",308,184,18,38,4,0.266666666666667
"31054",309,184,18,38,5,2.26666666666667
"31055",310,184,18,38,6,2.53333333333333
"31056",311,184,18,38,7,2.4
"31057",312,184,18,39,0,0
"31058",313,184,18,39,1,0
"31059",314,184,18,39,2,0
"31060",315,184,18,39,3,0
"31061",316,184,18,39,4,0.8
"31062",317,184,18,39,5,0.4
"31063",318,184,18,39,6,1.2
"31064",319,184,18,39,7,0.133333333333333
"31065",320,184,18,40,0,0
"31066",321,184,18,40,1,0
"31067",322,184,18,40,2,0
"31068",323,184,18,40,3,0
"31069",324,184,18,40,4,1.6
"31070",325,184,18,40,5,2
"31071",326,184,18,40,6,2.53333333333333
"31072",327,184,18,40,7,1.73333333333333
"31073",328,184,18,41,0,0
"31074",329,184,18,41,1,0
"31075",330,184,18,41,2,0
"31076",331,184,18,41,3,0
"31077",332,184,18,41,4,1.2
"31078",333,184,18,41,5,2.4
"31079",334,184,18,41,6,3.2
"31080",335,184,18,41,7,2.4
"31081",336,184,18,42,0,0
"31082",337,184,18,42,1,0
"31083",338,184,18,42,2,0
"31084",339,184,18,42,3,0
"31085",340,184,18,42,4,0.4
"31086",341,184,18,42,5,0.133333333333333
"31087",342,184,18,42,6,0
"31088",343,184,18,42,7,1.46666666666667
"31089",344,184,18,43,0,0
"31090",345,184,18,43,1,0
"31091",346,184,18,43,2,0
"31092",347,184,18,43,3,0.133333333333333
"31093",348,184,18,43,4,2.66666666666667
"31094",349,184,18,43,5,2.26666666666667
"31095",350,184,18,43,6,2.66666666666667
"31096",351,184,18,43,7,2.53333333333333
"31097",352,184,18,44,0,0
"31098",353,184,18,44,1,0
"31099",354,184,18,44,2,0
"31100",355,184,18,44,3,2
"31101",356,184,18,44,4,2
"31102",357,184,18,44,5,2.53333333333333
"31103",358,184,18,44,6,2.4
"31104",359,184,18,44,7,2.13333333333333
"31105",360,184,18,45,0,0
"31106",361,184,18,45,1,0
"31107",362,184,18,45,2,0.133333333333333
"31108",363,184,18,45,3,0.933333333333333
"31109",364,184,18,45,4,2.4
"31110",365,184,18,45,5,2.4
"31111",366,184,18,45,6,2.8
"31112",367,184,18,45,7,2.13333333333333
"31113",368,184,18,46,0,0
"31114",369,184,18,46,1,0
"31115",370,184,18,46,2,0
"31116",371,184,18,46,3,0
"31117",372,184,18,46,4,1.33333333333333
"31118",373,184,18,46,5,2.26666666666667
"31119",374,184,18,46,6,2.4
"31120",375,184,18,46,7,2.26666666666667
"31121",376,184,18,47,0,0
"31122",377,184,18,47,1,0
"31123",378,184,18,47,2,0.133333333333333
"31124",379,184,18,47,3,0.4
"31125",380,184,18,47,4,0
"31126",381,184,18,47,5,0.266666666666667
"31127",382,184,18,47,6,2.4
"31128",383,184,18,47,7,2.66666666666667
"31129",384,184,18,48,0,0
"31130",385,184,18,48,1,0
"31131",386,184,18,48,2,0.266666666666667
"31132",387,184,18,48,3,0
"31133",388,184,18,48,4,0
"31134",389,184,18,48,5,0.933333333333333
"31135",390,184,18,48,6,2.26666666666667
"31136",391,184,18,48,7,2
"31137",392,184,18,49,0,0
"31138",393,184,18,49,1,0
"31139",394,184,18,49,2,0.533333333333333
"31140",395,184,18,49,3,0.933333333333333
"31141",396,184,18,49,4,1.33333333333333
"31142",397,184,18,49,5,2.4
"31143",398,184,18,49,6,2.26666666666667
"31144",399,184,18,49,7,2.13333333333333
"31145",400,184,18,50,0,0
"31146",401,184,18,50,1,0
"31147",402,184,18,50,2,0
"31148",403,184,18,50,3,0
"31149",404,184,18,50,4,2.4
"31150",405,184,18,50,5,2
"31151",406,184,18,50,6,2.53333333333333
"31152",407,184,18,50,7,2.26666666666667
"31153",408,184,18,51,0,0
"31154",409,184,18,51,1,0
"31155",410,184,18,51,2,0.133333333333333
"31156",411,184,18,51,3,0
"31157",412,184,18,51,4,2.4
"31158",413,184,18,51,5,2.66666666666667
"31159",414,184,18,51,6,2.26666666666667
"31160",415,184,18,51,7,2.26666666666667
"31161",416,184,18,52,0,0
"31162",417,184,18,52,1,0
"31163",418,184,18,52,2,0
"31164",419,184,18,52,3,0
"31165",420,184,18,52,4,2.4
"31166",421,184,18,52,5,1.86666666666667
"31167",422,184,18,52,6,2.13333333333333
"31168",423,184,18,52,7,2
"31169",424,184,18,53,0,0
"31170",425,184,18,53,1,0.133333333333333
"31171",426,184,18,53,2,1.2
"31172",427,184,18,53,3,0.266666666666667
"31173",428,184,18,53,4,0.533333333333333
"31174",429,184,18,53,5,1.86666666666667
"31175",430,184,18,53,6,0
"31176",431,184,18,53,7,0.133333333333333
"31177",432,184,18,54,0,0
"31178",433,184,18,54,1,0
"31179",434,184,18,54,2,0
"31180",435,184,18,54,3,0.533333333333333
"31181",436,184,18,54,4,0
"31182",437,184,18,54,5,0.133333333333333
"31183",438,184,18,54,6,2.26666666666667
"31184",439,184,18,54,7,2.13333333333333
"31185",440,184,18,55,0,0
"31186",441,184,18,55,1,0
"31187",442,184,18,55,2,0
"31188",443,184,18,55,3,0
"31189",444,184,18,55,4,0.666666666666667
"31190",445,184,18,55,5,2.4
"31191",446,184,18,55,6,2.26666666666667
"31192",447,184,18,55,7,1.86666666666667
"31193",448,184,18,56,0,0
"31194",449,184,18,56,1,0
"31195",450,184,18,56,2,0
"31196",451,184,18,56,3,0.4
"31197",452,184,18,56,4,0.133333333333333
"31198",453,184,18,56,5,1.46666666666667
"31199",454,184,18,56,6,2.53333333333333
"31200",455,184,18,56,7,2.8
"31201",456,184,18,57,0,0
"31202",457,184,18,57,1,0
"31203",458,184,18,57,2,0
"31204",459,184,18,57,3,0.133333333333333
"31205",460,184,18,57,4,1.2
"31206",461,184,18,57,5,0
"31207",462,184,18,57,6,0
"31208",463,184,18,57,7,1.06666666666667
"31209",464,184,18,58,0,0
"31210",465,184,18,58,1,0
"31211",466,184,18,58,2,0
"31212",467,184,18,58,3,0.266666666666667
"31213",468,184,18,58,4,2
"31214",469,184,18,58,5,2
"31215",470,184,18,58,6,2.26666666666667
"31216",471,184,18,58,7,2.13333333333333
"31217",472,184,18,59,0,0
"31218",473,184,18,59,1,0
"31219",474,184,18,59,2,0
"31220",475,184,18,59,3,1.6
"31221",476,184,18,59,4,2.53333333333333
"31222",477,184,18,59,5,1.6
"31223",478,184,18,59,6,2.13333333333333
"31224",479,184,18,59,7,2.4
"31225",480,184,18,60,0,0
"31226",481,184,18,60,1,0
"31227",482,184,18,60,2,0.666666666666667
"31228",483,184,18,60,3,2
"31229",484,184,18,60,4,2.13333333333333
"31230",485,184,18,60,5,1.86666666666667
"31231",486,184,18,60,6,2.13333333333333
"31232",487,184,18,60,7,1.73333333333333
"31233",0,177,19,0,0,0
"31234",1,177,19,0,1,0.133333333333333
"31235",2,177,19,0,2,0.4
"31236",3,177,19,0,3,0.133333333333333
"31237",4,177,19,0,4,0.266666666666667
"31238",5,177,19,0,5,0
"31239",6,177,19,0,6,0.133333333333333
"31240",7,177,19,0,7,2
"31241",8,177,19,1,0,0
"31242",9,177,19,1,1,0
"31243",10,177,19,1,2,1.73333333333333
"31244",11,177,19,1,3,2.53333333333333
"31245",12,177,19,1,4,2.66666666666667
"31246",13,177,19,1,5,1.86666666666667
"31247",14,177,19,1,6,2
"31248",15,177,19,1,7,2.13333333333333
"31249",16,177,19,2,0,0
"31250",17,177,19,2,1,0
"31251",18,177,19,2,2,0.933333333333333
"31252",19,177,19,2,3,1.06666666666667
"31253",20,177,19,2,4,2.13333333333333
"31254",21,177,19,2,5,1.86666666666667
"31255",22,177,19,2,6,0.933333333333333
"31256",23,177,19,2,7,1.86666666666667
"31257",24,177,19,3,0,0
"31258",25,177,19,3,1,0
"31259",26,177,19,3,2,0.266666666666667
"31260",27,177,19,3,3,0.8
"31261",28,177,19,3,4,1.2
"31262",29,177,19,3,5,1.6
"31263",30,177,19,3,6,2.26666666666667
"31264",31,177,19,3,7,1.73333333333333
"31265",32,177,19,4,0,0
"31266",33,177,19,4,1,0
"31267",34,177,19,4,2,0
"31268",35,177,19,4,3,0
"31269",36,177,19,4,4,0
"31270",37,177,19,4,5,0
"31271",38,177,19,4,6,0.4
"31272",39,177,19,4,7,2
"31273",40,177,19,5,0,0
"31274",41,177,19,5,1,0
"31275",42,177,19,5,2,0.133333333333333
"31276",43,177,19,5,3,0.533333333333333
"31277",44,177,19,5,4,2.8
"31278",45,177,19,5,5,1.73333333333333
"31279",46,177,19,5,6,2.13333333333333
"31280",47,177,19,5,7,2
"31281",48,177,19,6,0,0
"31282",49,177,19,6,1,0
"31283",50,177,19,6,2,0
"31284",51,177,19,6,3,0.133333333333333
"31285",52,177,19,6,4,0
"31286",53,177,19,6,5,0.133333333333333
"31287",54,177,19,6,6,2.4
"31288",55,177,19,6,7,2.4
"31289",56,177,19,7,0,0
"31290",57,177,19,7,1,0
"31291",58,177,19,7,2,0
"31292",59,177,19,7,3,1.86666666666667
"31293",60,177,19,7,4,2.4
"31294",61,177,19,7,5,1.6
"31295",62,177,19,7,6,1.86666666666667
"31296",63,177,19,7,7,1.86666666666667
"31297",64,177,19,8,0,0
"31298",65,177,19,8,1,0
"31299",66,177,19,8,2,0
"31300",67,177,19,8,3,0
"31301",68,177,19,8,4,0.933333333333333
"31302",69,177,19,8,5,1.46666666666667
"31303",70,177,19,8,6,1.73333333333333
"31304",71,177,19,8,7,1.73333333333333
"31305",72,177,19,9,0,0
"31306",73,177,19,9,1,0
"31307",74,177,19,9,2,0
"31308",75,177,19,9,3,1.2
"31309",76,177,19,9,4,1.86666666666667
"31310",77,177,19,9,5,2.4
"31311",78,177,19,9,6,1.6
"31312",79,177,19,9,7,2.26666666666667
"31313",80,177,19,10,0,0
"31314",81,177,19,10,1,0
"31315",82,177,19,10,2,0
"31316",83,177,19,10,3,0.133333333333333
"31317",84,177,19,10,4,0.133333333333333
"31318",85,177,19,10,5,0
"31319",86,177,19,10,6,0
"31320",87,177,19,10,7,1.06666666666667
"31321",88,177,19,11,0,0
"31322",89,177,19,11,1,0
"31323",90,177,19,11,2,0
"31324",91,177,19,11,3,0.933333333333333
"31325",92,177,19,11,4,2.66666666666667
"31326",93,177,19,11,5,2.26666666666667
"31327",94,177,19,11,6,2.26666666666667
"31328",95,177,19,11,7,2
"31329",96,177,19,12,0,0
"31330",97,177,19,12,1,0
"31331",98,177,19,12,2,0
"31332",99,177,19,12,3,0.666666666666667
"31333",100,177,19,12,4,2.8
"31334",101,177,19,12,5,2.8
"31335",102,177,19,12,6,2.66666666666667
"31336",103,177,19,12,7,1.86666666666667
"31337",104,177,19,13,0,0
"31338",105,177,19,13,1,0
"31339",106,177,19,13,2,0
"31340",107,177,19,13,3,2
"31341",108,177,19,13,4,2
"31342",109,177,19,13,5,2.4
"31343",110,177,19,13,6,2.53333333333333
"31344",111,177,19,13,7,1.73333333333333
"31345",112,177,19,14,0,0
"31346",113,177,19,14,1,0
"31347",114,177,19,14,2,0
"31348",115,177,19,14,3,0
"31349",116,177,19,14,4,1.33333333333333
"31350",117,177,19,14,5,1.86666666666667
"31351",118,177,19,14,6,1.86666666666667
"31352",119,177,19,14,7,1.86666666666667
"31353",120,177,19,15,0,0
"31354",121,177,19,15,1,0
"31355",122,177,19,15,2,0
"31356",123,177,19,15,3,0.8
"31357",124,177,19,15,4,2.13333333333333
"31358",125,177,19,15,5,2.53333333333333
"31359",126,177,19,15,6,2.26666666666667
"31360",127,177,19,15,7,2.4
"31361",128,177,19,16,0,0
"31362",129,177,19,16,1,0
"31363",130,177,19,16,2,0
"31364",131,177,19,16,3,0
"31365",132,177,19,16,4,0
"31366",133,177,19,16,5,1.33333333333333
"31367",134,177,19,16,6,2.93333333333333
"31368",135,177,19,16,7,2.13333333333333
"31369",136,177,19,17,0,0
"31370",137,177,19,17,1,0
"31371",138,177,19,17,2,0
"31372",139,177,19,17,3,0
"31373",140,177,19,17,4,0.133333333333333
"31374",141,177,19,17,5,1.46666666666667
"31375",142,177,19,17,6,1.86666666666667
"31376",143,177,19,17,7,2.26666666666667
"31377",144,177,19,18,0,0
"31378",145,177,19,18,1,0
"31379",146,177,19,18,2,0
"31380",147,177,19,18,3,0.133333333333333
"31381",148,177,19,18,4,0
"31382",149,177,19,18,5,0.266666666666667
"31383",150,177,19,18,6,2.13333333333333
"31384",151,177,19,18,7,2.53333333333333
"31385",152,177,19,19,0,0
"31386",153,177,19,19,1,0
"31387",154,177,19,19,2,0
"31388",155,177,19,19,3,0
"31389",156,177,19,19,4,2
"31390",157,177,19,19,5,2.4
"31391",158,177,19,19,6,2.13333333333333
"31392",159,177,19,19,7,2.26666666666667
"31393",160,177,19,20,0,0
"31394",161,177,19,20,1,0
"31395",162,177,19,20,2,0.266666666666667
"31396",163,177,19,20,3,0
"31397",164,177,19,20,4,1.46666666666667
"31398",165,177,19,20,5,2.13333333333333
"31399",166,177,19,20,6,2.13333333333333
"31400",167,177,19,20,7,2.4
"31401",168,177,19,21,0,0
"31402",169,177,19,21,1,0
"31403",170,177,19,21,2,0.133333333333333
"31404",171,177,19,21,3,0
"31405",172,177,19,21,4,0
"31406",173,177,19,21,5,0.666666666666667
"31407",174,177,19,21,6,2.53333333333333
"31408",175,177,19,21,7,2.8
"31409",176,177,19,22,0,0
"31410",177,177,19,22,1,0
"31411",178,177,19,22,2,0
"31412",179,177,19,22,3,0
"31413",180,177,19,22,4,0.266666666666667
"31414",181,177,19,22,5,0
"31415",182,177,19,22,6,0
"31416",183,177,19,22,7,1.73333333333333
"31417",184,177,19,23,0,0
"31418",185,177,19,23,1,0
"31419",186,177,19,23,2,0
"31420",187,177,19,23,3,0
"31421",188,177,19,23,4,0.533333333333333
"31422",189,177,19,23,5,2
"31423",190,177,19,23,6,2.66666666666667
"31424",191,177,19,23,7,2.26666666666667
"31425",192,177,19,24,0,0
"31426",193,177,19,24,1,0
"31427",194,177,19,24,2,0.133333333333333
"31428",195,177,19,24,3,0.533333333333333
"31429",196,177,19,24,4,1.73333333333333
"31430",197,177,19,24,5,2.66666666666667
"31431",198,177,19,24,6,2.8
"31432",199,177,19,24,7,1.73333333333333
"31433",200,177,19,25,0,0
"31434",201,177,19,25,1,0
"31435",202,177,19,25,2,0
"31436",203,177,19,25,3,0
"31437",204,177,19,25,4,0.266666666666667
"31438",205,177,19,25,5,0.533333333333333
"31439",206,177,19,25,6,2.13333333333333
"31440",207,177,19,25,7,2.26666666666667
"31441",208,177,19,26,0,0
"31442",209,177,19,26,1,0
"31443",210,177,19,26,2,0
"31444",211,177,19,26,3,0.133333333333333
"31445",212,177,19,26,4,0.133333333333333
"31446",213,177,19,26,5,0.533333333333333
"31447",214,177,19,26,6,2.13333333333333
"31448",215,177,19,26,7,2.26666666666667
"31449",216,177,19,27,0,0
"31450",217,177,19,27,1,0
"31451",218,177,19,27,2,0
"31452",219,177,19,27,3,0
"31453",220,177,19,27,4,0
"31454",221,177,19,27,5,0
"31455",222,177,19,27,6,0.266666666666667
"31456",223,177,19,27,7,2.13333333333333
"31457",224,177,19,28,0,0
"31458",225,177,19,28,1,0
"31459",226,177,19,28,2,0
"31460",227,177,19,28,3,0
"31461",228,177,19,28,4,0
"31462",229,177,19,28,5,0.133333333333333
"31463",230,177,19,28,6,2
"31464",231,177,19,28,7,2.4
"31465",232,177,19,29,0,0
"31466",233,177,19,29,1,0
"31467",234,177,19,29,2,0
"31468",235,177,19,29,3,0
"31469",236,177,19,29,4,0
"31470",237,177,19,29,5,0
"31471",238,177,19,29,6,1.73333333333333
"31472",239,177,19,29,7,2.4
"31473",240,177,19,30,0,0
"31474",241,177,19,30,1,0
"31475",242,177,19,30,2,0
"31476",243,177,19,30,3,0
"31477",244,177,19,30,4,0.266666666666667
"31478",245,177,19,30,5,0.4
"31479",246,177,19,30,6,2.26666666666667
"31480",247,177,19,30,7,2.66666666666667
"31481",248,177,19,31,0,0
"31482",249,177,19,31,1,0
"31483",250,177,19,31,2,0
"31484",251,177,19,31,3,0
"31485",252,177,19,31,4,0.933333333333333
"31486",253,177,19,31,5,1.86666666666667
"31487",254,177,19,31,6,2.53333333333333
"31488",255,177,19,31,7,2
"31489",256,177,19,32,0,0
"31490",257,177,19,32,1,0
"31491",258,177,19,32,2,0
"31492",259,177,19,32,3,0
"31493",260,177,19,32,4,0.133333333333333
"31494",261,177,19,32,5,0
"31495",262,177,19,32,6,0
